Date,Nav,Shares Outstanding,Total Net Assets,,,,,,,,,,
05-Oct-2011,114.460273,699782116.0,80097252200.93,,,,,,,,,,
04-Oct-2011,112.397116,701432116.0,78838946919.21,,,,,,,,,,
03-Oct-2011,109.914007,714832116.0,78570062010.75,,,,,,,,,,
30-Sep-2011,113.124828,718082116.0,81232915629.46,,,,,,,,,,
29-Sep-2011,116.018686,715082116.0,82962887645.88,,,,,,,,,,
28-Sep-2011,115.079849,717182116.0,82533209403.44,,,,,,,,,,
27-Sep-2011,117.477546,715232116.0,84023713803.36,,,,,,,,,,
26-Sep-2011,116.234756,705532116.0,82007353476.17,,,,,,,,,,
23-Sep-2011,113.586479,698382116.0,79326765321.83,,,,,,,,,,
22-Sep-2011,112.885463,715732116.0,80795751593.76,,,,,,,,,,
21-Sep-2011,116.600797,724132116.0,84434381912.44,,,,,,,,,,
20-Sep-2011,120.125907,713932116.0,85761743162.64,,,,,,,,,,
19-Sep-2011,120.322259,722432116.0,86924664183.53,,,,,,,,,,
16-Sep-2011,121.512513,764632116.0,92912369661.4,,,,,,,,,,
15-Sep-2011,121.446738,760682116.0,92382361948.57,,,,,,,,,,
14-Sep-2011,119.383697,769182116.0,91827804464.13,,,,,,,,,,
13-Sep-2011,117.804393,768632116.0,90548240202.76,,,,,,,,,,
12-Sep-2011,116.703993,713632116.0,83283717212.09,,,,,,,,,,
09-Sep-2011,115.893843,711382116.0,82444807012.71,,,,,,,,,,
08-Sep-2011,119.056045,700232116.0,83366866275.21,,,,,,,,,,
07-Sep-2011,120.323912,664832116.0,79995200985.92,,,,,,,,,,
06-Sep-2011,116.960755,680482116.0,79589701759.39,,,,,,,,,,
02-Sep-2011,117.830093,723232116.0,85218507470.1,,,,,,,,,,
01-Sep-2011,120.868227,735832116.0,88938723403.19,,,,,,,,,,
31-Aug-2011,122.303996,750782116.0,91823653286.47,,,,,,,,,,
30-Aug-2011,121.693437,730982116.0,88955726192.92,,,,,,,,,,
29-Aug-2011,121.381757,720532116.0,87459454475.81,,,,,,,,,,
26-Aug-2011,118.042256,714682116.0,84362689320.48,,,,,,,,,,
25-Aug-2011,116.274592,721782116.0,83924921126.59,,,,,,,,,,
24-Aug-2011,118.103405,706232116.0,83408417605.71,,,,,,,,,,
23-Aug-2011,116.564192,683032116.0,79617086995.1,,,,,,,,,,
22-Aug-2011,112.7141,678832116.0,76513950906.85,,,,,,,,,,
19-Aug-2011,112.684993,660082116.0,74381348730.37,,,,,,,,,,
18-Aug-2011,114.396102,692132116.0,79177215823.72,,,,,,,,,,
17-Aug-2011,119.706308,685032116.0,82002665628.41,,,,,,,,,,
16-Aug-2011,119.560695,666682116.0,79708977361.47,,,,,,,,,,
15-Aug-2011,120.711057,650782116.0,78556596812.13,,,,,,,,,,
12-Aug-2011,118.137736,659782116.0,77945165441.44,,,,,,,,,,
11-Aug-2011,117.519976,628132116.0,73818071067.63,,,,,,,,,,
10-Aug-2011,112.317323,673182116.0,75610013389.85,,,,,,,,,,
09-Aug-2011,117.442453,684282116.0,80363770158.9,,,,,,,,,,
08-Aug-2011,112.138155,679382116.0,76184656871.73,,,,,,,,,,
05-Aug-2011,120.104945,670832116.0,80570254248.22,,,,,,,,,,
04-Aug-2011,120.173914,679032116.0,81601947156.49,,,,,,,,,,
03-Aug-2011,126.189403,689082116.0,86954860967.71,,,,,,,,,,
02-Aug-2011,125.515971,694182116.0,87130942306.72,,,,,,,,,,
01-Aug-2011,128.802355,711482116.0,91640571764.87,,,,,,,,,,
29-Jul-2011,129.336359,721582116.0,93326803542.04,,,,,,,,,,
28-Jul-2011,130.175028,706432116.0,91959820306.12,,,,,,,,,,
27-Jul-2011,130.584553,717032116.0,93633318440.55,,,,,,,,,,
26-Jul-2011,133.281179,715382116.0,95346972140.9,,,,,,,,,,
25-Jul-2011,133.830033,728882116.0,97546317857.73,,,,,,,,,,
22-Jul-2011,134.587066,723432116.0,97364606058.11,,,,,,,,,,
21-Jul-2011,134.463607,700832116.0,94236414113.34,,,,,,,,,,
20-Jul-2011,132.658702,711232116.0,94351129021.94,,,,,,,,,,
19-Jul-2011,132.728813,704082116.0,93451983348.32,,,,,,,,,,
18-Jul-2011,130.60246,709132116.0,92614399085.32,,,,,,,,,,
15-Jul-2011,131.667225,714782116.0,94113377660.54,,,,,,,,,,
14-Jul-2011,130.941379,720382116.0,94327827506.08,,,,,,,,,,
13-Jul-2011,131.824002,726282116.0,95741415263.64,,,,,,,,,,
12-Jul-2011,131.40464,724482116.0,95200311913.63,,,,,,,,,,
11-Jul-2011,131.98842,728632116.0,96171001815.42,,,,,,,,,,
08-Jul-2011,134.415148,731632116.0,98342439398.08,,,,,,,,,,
07-Jul-2011,135.356794,710732116.0,96202420911.39,,,,,,,,,,
06-Jul-2011,133.95182,708782116.0,94942654646.26,,,,,,,,,,
05-Jul-2011,133.767519,697382116.0,93287075576.96,,,,,,,,,,
01-Jul-2011,133.941781,696532116.0,93294752302.51,,,,,,,,,,
30-Jun-2011,132.026279,697532116.0,92092569812.56,,,,,,,,,,
29-Jun-2011,130.704623,702882116.0,91869942012.97,,,,,,,,,,
28-Jun-2011,129.615364,696482116.0,90274783086.03,,,,,,,,,,
27-Jun-2011,127.931737,699182116.0,89447582696.77,,,,,,,,,,
24-Jun-2011,126.768181,711882116.0,90244001270.04,,,,,,,,,,
23-Jun-2011,128.272641,723232116.0,92770893843.17,,,,,,,,,,
22-Jun-2011,128.636463,731682116.0,94120999354.54,,,,,,,,,,
21-Jun-2011,129.468352,737632116.0,95500014303.37,,,,,,,,,,
20-Jun-2011,127.740714,718832116.0,91824127471.64,,,,,,,,,,
17-Jun-2011,127.054883,762532116.0,96883428623.86,,,,,,,,,,
16-Jun-2011,127.296918,733582116.0,93382742407.69,,,,,,,,,,
15-Jun-2011,127.053908,741282116.0,94182789812.45,,,,,,,,,,
14-Jun-2011,129.294159,723732116.0,93574335583.64,,,,,,,,,,
13-Jun-2011,127.685032,662482116.0,84589050297.29,,,,,,,,,,
10-Jun-2011,127.557401,669082116.0,85346375525.14,,,,,,,,,,
09-Jun-2011,129.356735,658882116.0,85230839570.25,,,,,,,,,,
08-Jun-2011,128.413349,651132116.0,83614055825.41,,,,,,,,,,
07-Jun-2011,128.922979,663882116.0,85589660174.84,,,,,,,,,,
06-Jun-2011,129.040757,667382116.0,86119493139.72,,,,,,,,,,
03-Jun-2011,130.436275,678832116.0,88544332571.31,,,,,,,,,,
02-Jun-2011,131.706787,668982116.0,88109485077.37,,,,,,,,,,
01-Jun-2011,131.860821,670332116.0,88390543136.84,,,,,,,,,,
31-May-2011,134.909405,661432116.0,89233412895.67,,,,,,,,,,
27-May-2011,133.499541,666232116.0,88941681573.38,,,,,,,,,,
26-May-2011,132.933812,676232116.0,89894112683.79,,,,,,,,,,
25-May-2011,132.380667,680082116.0,90029724283.67,,,,,,,,,,
24-May-2011,131.953208,674182116.0,88960493277.72,,,,,,,,,,
23-May-2011,132.060609,676682116.0,89363052025.67,,,,,,,,,,
20-May-2011,133.645947,693982116.0,92747897118.13,,,,,,,,,,
19-May-2011,134.678761,704032116.0,94818172856.84,,,,,,,,,,
18-May-2011,134.375807,700982116.0,94195037202.31,,,,,,,,,,
17-May-2011,133.183483,700232116.0,93259351940.65,,,,,,,,,,
16-May-2011,133.19918,702682116.0,93596681901.49,,,,,,,,,,
13-May-2011,134.020451,707732116.0,94850577358.14,,,,,,,,,,
12-May-2011,135.103175,697582116.0,94245558782.08,,,,,,,,,,
11-May-2011,134.432094,704632116.0,94725170628.89,,,,,,,,,,
10-May-2011,135.864912,694332116.0,94335372108.65,,,,,,,,,,
09-May-2011,134.777096,690682116.0,93088129894.24,,,,,,,,,,
06-May-2011,134.167315,682582116.0,91580209795.47,,,,,,,,,,
05-May-2011,133.642876,695482116.0,92946230241.79,,,,,,,,,,
04-May-2011,134.857686,703732116.0,94903684951.25,,,,,,,,,,
03-May-2011,135.763079,691032116.0,93816647569.29,,,,,,,,,,
02-May-2011,136.222395,692182116.0,94290705295.16,,,,,,,,,,
29-Apr-2011,136.461916,698432116.0,95309384511.78,,,,,,,,,,
28-Apr-2011,136.149396,697982116.0,95029843259.43,,,,,,,,,,
27-Apr-2011,135.657727,677532116.0,91912466877.39,,,,,,,,,,
26-Apr-2011,134.793929,680232116.0,91691159361.43,,,,,,,,,,
25-Apr-2011,133.594465,681032116.0,90982120877.43,,,,,,,,,,
21-Apr-2011,133.807483,690732116.0,92425125692.31,,,,,,,,,,
20-Apr-2011,133.103599,673682116.0,89669514032.31,,,,,,,,,,
19-Apr-2011,131.328115,682732116.0,89661922158.64,,,,,,,,,,
18-Apr-2011,130.577038,697632116.0,91094735334.63,,,,,,,,,,
15-Apr-2011,132.028747,686532116.0,90641974731.44,,,,,,,,,,
14-Apr-2011,131.514407,687782116.0,90453257420.5,,,,,,,,,,
13-Apr-2011,131.501926,682532116.0,89754287579.36,,,,,,,,,,
12-Apr-2011,131.463763,681932116.0,89649362247.48,,,,,,,,,,
11-Apr-2011,132.491931,672432116.0,89091829274.93,,,,,,,,,,
08-Apr-2011,132.860364,681282116.0,90515389886.37,,,,,,,,,,
07-Apr-2011,133.395051,683232116.0,91139782637.51,,,,,,,,,,
06-Apr-2011,133.593051,675832116.0,90286474588.04,,,,,,,,,,
05-Apr-2011,133.247671,678482116.0,90406161592.83,,,,,,,,,,
04-Apr-2011,133.270815,676482116.0,90155322967.14,,,,,,,,,,
01-Apr-2011,133.208304,676432116.0,90106374869.6,,,,,,,,,,
31-Mar-2011,132.54868,678082116.0,89878889458.26,,,,,,,,,,
30-Mar-2011,132.791675,690282116.0,91663718109.39,,,,,,,,,,
29-Mar-2011,131.89616,685382116.0,90399269271.87,,,,,,,,,,
28-Mar-2011,130.944944,681182116.0,89197354297.57,,,,,,,,,,
25-Mar-2011,131.30575,684182116.0,89837046116.17,,,,,,,,,,
24-Mar-2011,130.893098,681832116.0,89247118282.61,,,,,,,,,,
23-Mar-2011,129.68287,684482116.0,88765605071.26,,,,,,,,,,
22-Mar-2011,129.304954,682432116.0,88241853653.18,,,,,,,,,,
21-Mar-2011,129.7501,694182116.0,90070198801.51,,,,,,,,,,
18-Mar-2011,127.833485,717732116.0,91750197336.04,,,,,,,,,,
17-Mar-2011,127.839187,695282116.0,88884300659.23,,,,,,,,,,
16-Mar-2011,126.153334,703882116.0,88797075909.18,,,,,,,,,,
15-Mar-2011,128.646965,676632116.0,87046668083.73,,,,,,,,,,
14-Mar-2011,130.097437,682582116.0,88802183626.32,,,,,,,,,,
11-Mar-2011,130.881744,674982116.0,88342836712.73,,,,,,,,,,
10-Mar-2011,129.92633,700882116.0,91063041086.62,,,,,,,,,,
09-Mar-2011,132.416211,705282116.0,93390785819.32,,,,,,,,,,
08-Mar-2011,132.576152,680382116.0,90202442790.21,,,,,,,,,,
07-Mar-2011,131.384002,683232116.0,89765769868.62,,,,,,,,,,
04-Mar-2011,132.481023,712832116.0,94436727754.82,,,,,,,,,,
03-Mar-2011,133.462412,708382116.0,94542385781.22,,,,,,,,,,
02-Mar-2011,131.20607,701382116.0,92025590904.96,,,,,,,,,,
01-Mar-2011,130.97412,719482116.0,94233536691.45,,,,,,,,,,
28-Feb-2011,133.060968,716232116.0,95302538833.0,,,,,,,,,,
25-Feb-2011,132.320729,716182116.0,94765739385.6,,,,,,,,,,
24-Feb-2011,130.910089,683332116.0,89455067856.74,,,,,,,,,,
23-Feb-2011,131.008533,673232116.0,88199152131.57,,,,,,,,,,
22-Feb-2011,131.806646,685932116.0,90410411259.76,,,,,,,,,,
18-Feb-2011,134.559869,699082116.0,94068397755.23,,,,,,,,,,
17-Feb-2011,134.302136,711132116.0,95506562289.43,,,,,,,,,,
16-Feb-2011,133.880526,723282116.0,96833389828.03,,,,,,,,,,
15-Feb-2011,133.026873,721832116.0,96023069038.46,,,,,,,,,,
14-Feb-2011,133.441837,730332116.0,97456858977.13,,,,,,,,,,
11-Feb-2011,133.098105,718882116.0,95681847380.78,,,,,,,,,,
10-Feb-2011,132.353179,709632116.0,93922066500.49,,,,,,,,,,
09-Feb-2011,132.242603,708382116.0,93678295108.43,,,,,,,,,,
08-Feb-2011,132.595778,705032116.0,93484281712.51,,,,,,,,,,
07-Feb-2011,132.003245,705032116.0,93066527154.75,,,,,,,,,,
04-Feb-2011,131.18413,708532116.0,92948169069.34,,,,,,,,,,
03-Feb-2011,130.806719,718282116.0,93956127240.87,,,,,,,,,,
02-Feb-2011,130.481705,732832116.0,95621183689.7,,,,,,,,,,
01-Feb-2011,130.814673,726032116.0,94975653725.16,,,,,,,,,,
31-Jan-2011,128.669037,726582116.0,93488621520.28,,,,,,,,,,
28-Jan-2011,127.692445,738532116.0,94304971556.41,,,,,,,,,,
27-Jan-2011,130.007717,743532116.0,96664912981.96,,,,,,,,,,
26-Jan-2011,129.711091,740532116.0,96055228456.3,,,,,,,,,,
25-Jan-2011,129.162472,744232116.0,96126860202.87,,,,,,,,,,
24-Jan-2011,129.124677,742132116.0,95827570011.41,,,,,,,,,,
21-Jan-2011,128.371336,754732116.0,96885969870.63,,,,,,,,,,
20-Jan-2011,128.060445,742482116.0,95082589952.77,,,,,,,,,,
19-Jan-2011,128.226489,745932116.0,95648256633.52,,,,,,,,,,
18-Jan-2011,129.518466,744832116.0,96469513161.15,,,,,,,,,,
14-Jan-2011,129.338325,740982116.0,95837385677.83,,,,,,,,,,
13-Jan-2011,128.388247,747482116.0,95967918243.8,,,,,,,,,,
12-Jan-2011,128.607983,733282116.0,94305934271.93,,,,,,,,,,
11-Jan-2011,127.448401,725632116.0,92480652870.67,,,,,,,,,,
10-Jan-2011,126.9762,723132116.0,91820567946.29,,,,,,,,,,
07-Jan-2011,127.15139,728482116.0,92627513987.44,,,,,,,,,,
06-Jan-2011,127.386974,746332116.0,95072989716.82,,,,,,,,,,
05-Jan-2011,127.609524,743632116.0,94894540174.88,,,,,,,,,,
04-Jan-2011,126.954441,723932116.0,91906397249.06,,,,,,,,,,
03-Jan-2011,127.119482,716682116.0,91104258991.8,,,,,,,,,,
31-Dec-2010,125.6937,715032116.0,89875032591.24,,,,,,,,,,
30-Dec-2010,125.718223,723382116.0,90942314248.67,,,,,,,,,,
29-Dec-2010,125.905079,723832116.0,91134140086.3,,,,,,,,,,
28-Dec-2010,125.756199,727732116.0,91516824941.78,,,,,,,,,,
27-Dec-2010,125.658087,728332116.0,91520820494.8,,,,,,,,,,
23-Dec-2010,125.581497,730932116.0,91791549489.91,,,,,,,,,,
22-Dec-2010,125.780312,744382116.0,93628614895.47,,,,,,,,,,
21-Dec-2010,125.338879,742082116.0,93011740192.79,,,,,,,,,,
20-Dec-2010,124.569081,741982116.0,92428030476.26,,,,,,,,,,
17-Dec-2010,124.249751,775082116.0,96303759694.15,,,,,,,,,,
16-Dec-2010,124.799029,736982116.0,91974652622.61,,,,,,,,,,
15-Dec-2010,124.032215,670432116.0,83155180608.63,,,,,,,,,,
14-Dec-2010,124.665583,668082116.0,83286846569.19,,,,,,,,,,
13-Dec-2010,124.551337,669582116.0,83397347986.54,,,,,,,,,,
10-Dec-2010,124.52593,681982116.0,84924456952.98,,,,,,,,,,
09-Dec-2010,123.787678,686332116.0,84959459060.5,,,,,,,,,,
08-Dec-2010,123.30665,675482116.0,83291436653.59,,,,,,,,,,
07-Dec-2010,122.822313,683182116.0,83910007477.78,,,,,,,,,,
06-Dec-2010,122.757896,696282116.0,85474127446.55,,,,,,,,,,
03-Dec-2010,122.912465,685982116.0,84315753049.93,,,,,,,,,,
02-Dec-2010,122.586848,671832116.0,82357781209.85,,,,,,,,,,
01-Dec-2010,121.039969,658932116.0,79757122920.68,,,,,,,,,,
30-Nov-2010,118.472617,662882116.0,78533378946.13,,,,,,,,,,
29-Nov-2010,119.187016,675782116.0,80544453875.24,,,,,,,,,,
26-Nov-2010,119.318112,693982116.0,82804635991.97,,,,,,,,,,
24-Nov-2010,120.184704,678982116.0,81603264568.75,,,,,,,,,,
23-Nov-2010,118.418193,690432116.0,81759723358.68,,,,,,,,,,
22-Nov-2010,120.123752,697432116.0,83778162315.98,,,,,,,,,,
19-Nov-2010,120.306213,698582116.0,84043768508.76,,,,,,,,,,
18-Nov-2010,119.996764,674332116.0,80917672094.68,,,,,,,,,,
17-Nov-2010,118.186866,688082116.0,81322268607.12,,,,,,,,,,
16-Nov-2010,118.142681,691732116.0,81723086457.89,,,,,,,,,,
15-Nov-2010,120.04995,709732116.0,85203304769.06,,,,,,,,,,
12-Nov-2010,120.188466,724732116.0,87104441370.05,,,,,,,,,,
11-Nov-2010,121.615261,734182116.0,89287749688.67,,,,,,,,,,
10-Nov-2010,122.132692,730782116.0,89252387401.99,,,,,,,,,,
09-Nov-2010,121.577626,735382116.0,89406011571.09,,,,,,,,,,
08-Nov-2010,122.523131,737032116.0,90303482694.1,,,,,,,,,,
05-Nov-2010,122.766826,722282116.0,88672282652.0,,,,,,,,,,
04-Nov-2010,122.28031,707082116.0,86462220175.98,,,,,,,,,,
03-Nov-2010,119.951677,697332116.0,83646156833.77,,,,,,,,,,
02-Nov-2010,119.491018,684732116.0,81819337886.17,,,,,,,,,,
01-Nov-2010,118.572665,684682116.0,81184583252.8,,,,,,,,,,
29-Oct-2010,118.460354,680682116.0,80633844385.13,,,,,,,,,,
28-Oct-2010,118.513282,688482116.0,81594275380.3,,,,,,,,,,
27-Oct-2010,118.370394,690432116.0,81726721863.52,,,,,,,,,,
26-Oct-2010,118.674159,700832116.0,83170661836.37,,,,,,,,,,
25-Oct-2010,118.673102,685482116.0,81348288948.95,,,,,,,,,,
22-Oct-2010,118.41794,685132116.0,81131933470.06,,,,,,,,,,
21-Oct-2010,118.137426,681532116.0,80514450189.83,,,,,,,,,,
20-Oct-2010,117.921836,678982116.0,80066817862.14,,,,,,,,,,
19-Oct-2010,116.677715,707732116.0,82576566157.01,,,,,,,,,,
18-Oct-2010,118.559045,696732116.0,82603894277.15,,,,,,,,,,
15-Oct-2010,117.705834,702732116.0,82715669608.57,,,,,,,,,,
14-Oct-2010,117.46924,702482116.0,82520040115.74,,,,,,,,,,
13-Oct-2010,117.89747,704332116.0,83038974860.45,,,,,,,,,,
12-Oct-2010,117.053065,692432116.0,81051301138.42,,,,,,,,,,
11-Oct-2010,116.608663,696932116.0,81268322123.86,,,,,,,,,,
08-Oct-2010,116.591456,687232116.0,80125393205.43,,,,,,,,,,
07-Oct-2010,115.884425,694532116.0,80485454963.78,,,,,,,,,,
06-Oct-2010,116.074957,694632116.0,80629392701.6,,,,,,,,,,
05-Oct-2010,116.094377,665832116.0,77299364767.39,,,,,,,,,,
04-Oct-2010,113.726092,679532116.0,77280532107.03,,,,,,,,,,
01-Oct-2010,114.63835,685082116.0,78536683286.38,,,,,,,,,,
30-Sep-2010,114.13359,683532116.0,78013974338.03,,,,,,,,,,
29-Sep-2010,114.485354,699032116.0,80028938965.53,,,,,,,,,,
28-Sep-2010,114.769498,697032116.0,79998026258.47,,,,,,,,,,
27-Sep-2010,114.19588,699882116.0,79923653961.14,,,,,,,,,,
24-Sep-2010,114.844878,685082116.0,78678171951.98,,,,,,,,,,
23-Sep-2010,112.462737,700332116.0,78761266909.56,,,,,,,,,,
22-Sep-2010,113.404358,704082116.0,79845980195.29,,,,,,,,,,
21-Sep-2010,113.940216,688582116.0,78457195353.88,,,,,,,,,,
20-Sep-2010,114.230788,683132116.0,78034719621.11,,,,,,,,,,
17-Sep-2010,112.518669,707932116.0,79655579393.33,,,,,,,,,,
16-Sep-2010,113.027796,721932116.0,81598396210.0,,,,,,,,,,
15-Sep-2010,113.050489,706482116.0,79868148548.62,,,,,,,,,,
14-Sep-2010,112.65173,707832116.0,79738512441.88,,,,,,,,,,
13-Sep-2010,112.731864,646482116.0,72879134159.29,,,,,,,,,,
10-Sep-2010,111.457719,636532116.0,70946417507.83,,,,,,,,,,
09-Sep-2010,110.919479,637082116.0,70664816590.36,,,,,,,,,,
08-Sep-2010,110.388033,633482116.0,69928844661.44,,,,,,,,,,
07-Sep-2010,109.660761,634482116.0,69577791461.83,,,,,,,,,,
03-Sep-2010,110.921358,610282116.0,67693320883.45,,,,,,,,,,
02-Sep-2010,109.478439,613782116.0,67195907646.76,,,,,,,,,,
01-Sep-2010,108.4896,582182116.0,63160705019.56,,,,,,,,,,
31-Aug-2010,105.380354,590632116.0,62241021423.04,,,,,,,,,,
30-Aug-2010,105.335028,625932116.0,65932576790.99,,,,,,,,,,
27-Aug-2010,106.879779,619682116.0,66231487886.82,,,,,,,,,,
26-Aug-2010,105.116401,604482116.0,63540984632.22,,,,,,,,,,
25-Aug-2010,105.923889,601432116.0,63706028397.09,,,,,,,,,,
24-Aug-2010,105.566577,585282116.0,61786229794.04,,,,,,,,,,
23-Aug-2010,107.112583,598532116.0,64110320933.19,,,,,,,,,,
20-Aug-2010,107.5439,610582116.0,65664382037.75,,,,,,,,,,
19-Aug-2010,107.938168,620132116.0,66935924700.4,,,,,,,,,,
18-Aug-2010,109.788199,613882116.0,67397012062.21,,,,,,,,,,
17-Aug-2010,109.611286,606332116.0,66460842977.58,,,,,,,,,,
16-Aug-2010,108.265073,606632116.0,65677070586.37,,,,,,,,,,
13-Aug-2010,108.246711,613282116.0,66385771822.57,,,,,,,,,,
12-Aug-2010,108.679896,646432116.0,70254175358.24,,,,,,,,,,
11-Aug-2010,109.250438,657982116.0,71884834558.13,,,,,,,,,,
10-Aug-2010,112.352973,661632116.0,74336335146.0,,,,,,,,,,
09-Aug-2010,113.023125,667332116.0,75423961423.37,,,,,,,,,,
06-Aug-2010,112.406658,675582116.0,75939927680.44,,,,,,,,,,
05-Aug-2010,112.811829,670832116.0,75677798222.29,,,,,,,,,,
04-Aug-2010,112.949336,656582116.0,74160514033.98,,,,,,,,,,
03-Aug-2010,112.233213,665232116.0,74661138016.26,,,,,,,,,,
02-Aug-2010,112.770364,651182116.0,73434044119.27,,,,,,,,,,
30-Jul-2010,110.345553,652832116.0,72037121179.59,,,,,,,,,,
29-Jul-2010,110.339406,660532116.0,72882721538.73,,,,,,,,,,
28-Jul-2010,110.781866,662232116.0,73363309742.79,,,,,,,,,,
27-Jul-2010,111.546125,651332116.0,72653573419.2,,,,,,,,,,
26-Jul-2010,111.663224,642682116.0,71763957077.46,,,,,,,,,,
23-Jul-2010,110.428533,639232116.0,70589465018.6,,,,,,,,,,
22-Jul-2010,109.530217,610432116.0,66860762276.41,,,,,,,,,,
21-Jul-2010,107.120938,636982116.0,68234121719.82,,,,,,,,,,
20-Jul-2010,108.494045,633932116.0,68777859462.42,,,,,,,,,,
19-Jul-2010,107.26953,636632116.0,68291227950.03,,,,,,,,,,
16-Jul-2010,106.631125,645232116.0,68801826202.13,,,,,,,,,,
15-Jul-2010,109.788553,638482116.0,70098027543.71,,,,,,,,,,
14-Jul-2010,109.658257,646882116.0,70935965113.86,,,,,,,,,,
13-Jul-2010,109.673309,659032116.0,72278233082.79,,,,,,,,,,
12-Jul-2010,108.00625,664432116.0,71762821404.02,,,,,,,,,,
09-Jul-2010,107.924558,662832116.0,71535863356.41,,,,,,,,,,
08-Jul-2010,107.154448,640132116.0,68593003764.74,,,,,,,,,,
07-Jul-2010,106.153896,607332116.0,64470670442.55,,,,,,,,,,
06-Jul-2010,102.883751,614282116.0,63199648146.88,,,,,,,,,,
02-Jul-2010,102.336198,615732116.0,63011683966.16,,,,,,,,,,
01-Jul-2010,102.812328,661332116.0,67993094309.93,,,,,,,,,,
30-Jun-2010,103.137895,674282116.0,69544037975.1,,,,,,,,,,
29-Jun-2010,104.179224,712182116.0,74194580164.24,,,,,,,,,,
28-Jun-2010,107.507748,703582116.0,75640528671.07,,,,,,,,,,
25-Jun-2010,107.705496,684332116.0,73706330293.68,,,,,,,,,,
24-Jun-2010,107.399514,719782116.0,77304249718.65,,,,,,,,,,
23-Jun-2010,109.220851,716732116.0,78282091682.35,,,,,,,,,,
22-Jun-2010,109.546026,710832116.0,77868833385.95,,,,,,,,,,
21-Jun-2010,111.319241,697082116.0,77598651746.19,,,,,,,,,,
18-Jun-2010,111.749913,698482116.0,78055315775.81,,,,,,,,,,
17-Jun-2010,112.134321,726232116.0,81435545053.69,,,,,,,,,,
16-Jun-2010,111.976961,744782116.0,83398437725.97,,,,,,,,,,
15-Jun-2010,112.036709,738182116.0,82703494770.86,,,,,,,,,,
14-Jun-2010,109.476104,697582116.0,76368572264.86,,,,,,,,,,
11-Jun-2010,109.671122,716732116.0,78604815051.27,,,,,,,,,,
10-Jun-2010,109.156712,650682116.0,71026320385.53,,,,,,,,,,
09-Jun-2010,106.041773,648532116.0,68771495235.98,,,,,,,,,,
08-Jun-2010,106.666469,614032116.0,65496637780.9,,,,,,,,,,
07-Jun-2010,105.498544,620182116.0,65428309963.16,,,,,,,,,,
04-Jun-2010,106.933354,648082116.0,69301594489.09,,,,,,,,,,
03-Jun-2010,110.725454,650582116.0,72036000288.09,,,,,,,,,,
02-Jun-2010,110.276082,639882116.0,70563692820.33,,,,,,,,,,
01-Jun-2010,107.492268,648032116.0,69658441604.01,,,,,,,,,,
28-May-2010,109.357662,645882116.0,70632157846.32,,,,,,,,,,
27-May-2010,110.720696,619432116.0,68583954884.09,,,,,,,,,,
26-May-2010,107.171202,613732116.0,65774408560.29,,,,,,,,,,
25-May-2010,107.758717,617532116.0,66544468279.68,,,,,,,,,,
24-May-2010,107.720979,640432116.0,68987974828.88,,,,,,,,,,
21-May-2010,109.123278,633582116.0,69138557553.16,,,,,,,,,,
20-May-2010,107.511414,674182116.0,72482272517.12,,,,,,,,,,
19-May-2010,111.846801,675482116.0,75550514111.7,,,,,,,,,,
18-May-2010,112.41102,672982116.0,75650605890.52,,,,,,,,,,
17-May-2010,114.005614,677332116.0,77219663598.77,,,,,,,,,,
14-May-2010,113.858186,696282116.0,79277418980.87,,,,,,,,,,
13-May-2010,116.033367,702032116.0,81459150089.55,,,,,,,,,,
12-May-2010,117.449318,699432116.0,82147824837.63,,,,,,,,,,
11-May-2010,115.822024,693132116.0,80279964730.69,,,,,,,,,,
10-May-2010,116.192512,657482116.0,76394498403.85,,,,,,,,,,
07-May-2010,111.305051,646582116.0,71967855393.94,,,,,,,,,,
06-May-2010,113.032042,625732116.0,70727778790.63,,,,,,,,,,
05-May-2010,116.789023,613382116.0,71636298176.68,,,,,,,,,,
04-May-2010,117.520471,633382116.0,74435364664.41,,,,,,,,,,
03-May-2010,120.386036,623582116.0,75070579358.34,,,,,,,,,,
30-Apr-2010,118.829278,626432116.0,74438476169.56,,,,,,,,,,
29-Apr-2010,120.837725,613832116.0,74174076157.75,,,,,,,,,,
28-Apr-2010,119.286602,606732116.0,72375012261.87,,,,,,,,,,
27-Apr-2010,118.500686,615882116.0,72982453199.86,,,,,,,,,,
26-Apr-2010,121.334273,608632116.0,73847935336.47,,,,,,,,,,
23-Apr-2010,121.855866,618982116.0,75426602036.97,,,,,,,,,,
22-Apr-2010,120.996256,614132116.0,74307686472.65,,,,,,,,,,
21-Apr-2010,120.715152,612632116.0,73953978983.91,,,,,,,,,,
20-Apr-2010,120.83657,610382116.0,73756481361.97,,,,,,,,,,
19-Apr-2010,119.870764,612132116.0,73376744126.99,,,,,,,,,,
16-Apr-2010,119.330725,620932116.0,74096279585.42,,,,,,,,,,
15-Apr-2010,121.285313,603432116.0,73187453109.24,,,,,,,,,,
14-Apr-2010,121.183993,612032116.0,74168495729.19,,,,,,,,,,
13-Apr-2010,119.847639,612532116.0,73410528114.6,,,,,,,,,,
12-Apr-2010,119.756852,614782116.0,73624371173.11,,,,,,,,,,
09-Apr-2010,119.543957,614532116.0,73463600662.15,,,,,,,,,,
08-Apr-2010,118.751744,635532116.0,75470547291.04,,,,,,,,,,
